"Lloyds Bank - Print Friendly Statement","","",""
"02 Oct 23","YOURPARKINGSPACE L","FPI","196.00"
"29 Sep 23","YOURPARKINGSPACE L","FPI","22.00"
"29 Sep 23","YOURPARKINGSPACE L","FPI","136.00"
"29 Sep 23","YOURPARKINGSPACE L","FPI","74.80"
"29 Sep 23","YOURPARKINGSPACE L","FPI","132.00"
"18 Sep 23","S BEGANOVIC","TFR","156.00"
"08 Sep 23","F/FLOW 1/MINISTARS","TFR","3,709.53"
"04 Sep 23","CLUB LLOYDS WAIVED","DEP","3.00"
"01 Sep 23","INTEREST (GROSS)","","7.58"
